'Id:  Comment:  Operator: "Lab Manager" Anode: Mo Scantype: "Coupled TwoTheta/Theta" TimePerStep: 1536 X: 9999 Y: 9999 Z: 9999
6.7203 55.793 0.302 14.6271432259965              
6.7254 56.921 0.303 14.6382916278014              
6.7305 56.092 0.302 14.6494401397635              
6.7356 55.327 0.302 14.6605887619705              
6.7407 55.984 0.302 14.6717374945099              
6.7458 54.779 0.301 14.6828863374693              
6.7509 55.127 0.301 14.6940352909363              
6.756 54.85 0.301 14.7051843549986              
6.7611 54.7 0.301 14.7163335297438              
6.7662 54.384 0.3 14.7274828152595              
6.7713 54.298 0.3 14.7386322116332              
6.7764 54.149 0.3 14.7497817189528              
6.7815 53.317 0.299 14.7609313373058              
6.7866 54.298 0.3 14.7720810667798              
6.7917 53.752 0.299 14.7832309074627              
6.7968 52.722 0.298 14.794380859442              
6.8019 54.189 0.3 14.8055309228055              
6.807 53.255 0.298 14.8166810976408              
6.8121 51.541 0.297 14.8278313840358              
6.8172 52.939 0.298 14.838981782078              
6.8223 52.742 0.298 14.8501322918553              
6.8275 51.167 0.296 14.8615015542129              
6.8326 52.473 0.297 14.8726522899187              
6.8377 51.7 0.296 14.8838031376245              
6.8428 51.238 0.296 14.8949540974181              
6.8479 51.802 0.296 14.9061051693873              
6.853 51.638 0.296 14.9172563536198              
6.8581 50.746 0.295 14.9284076502035              
6.8632 51.633 0.296 14.9395590592262              
6.8683 51.211 0.295 14.9507105807757              
6.8734 50.217 0.294 14.9618622149398              
6.8785 50.469 0.294 14.9730139618063              
6.8836 50.528 0.294 14.9841658214632              
6.8887 49.482 0.293 14.9953177939983              
6.8938 50.525 0.294 15.0064698794994              
6.8989 49.342 0.293 15.0176220780544              
6.904 48.33 0.292 15.0287743897512              
6.9091 50.007 0.294 15.0399268146778              
6.9142 49.214 0.293 15.0510793529219              
6.9193 48.415 0.292 15.0622320045716              
6.9244 49.424 0.293 15.0733847697148              
6.9295 48.603 0.292 15.0845376484393              
6.9346 48.113 0.291 15.0956906408332              
6.9397 48.912 0.292 15.1068437469844              
6.9448 48.306 0.291 15.1179969669809              
6.9499 47.986 0.291 15.1291503009106              
6.955 48.324 0.291 15.1403037488615              
6.9601 47.129 0.29 15.1514573109216              
6.9653 46.691 0.289 15.1628296878556              
6.9704 47.745 0.29 15.17398348064              
6.9755 47.158 0.29 15.1851373877993              
6.9806 45.959 0.288 15.1962914094217              
6.9857 47.346 0.29 15.2074455455952              
6.9908 45.94 0.288 15.2185997964078              
6.9959 45.599 0.287 15.2297541619476              
7.001 47.034 0.289 15.2409086423026              
7.0061 45.733 0.287 15.252063237561              
7.0112 45.502 0.287 15.2632179478108              
7.0163 46.171 0.288 15.2743727731402              
7.0214 45.193 0.287 15.2855277136372              
7.0265 44.106 0.285 15.29668276939              
7.0316 46.181 0.288 15.3078379404867              
7.0367 45.015 0.286 15.3189932270154              
7.0418 43.889 0.285 15.3301486290644              
7.0469 45.236 0.286 15.3413041467217              
7.052 44.497 0.285 15.3524597800756              
7.0571 43.819 0.285 15.3636155292142              
7.0622 44.857 0.286 15.3747713942257              
7.0673 43.642 0.284 15.3859273751983              
7.0724 42.902 0.283 15.3970834722203              
7.0775 44.254 0.285 15.4082396853798              
7.0826 43.346 0.284 15.4193960147651              
7.0877 42.552 0.283 15.4305524604644              
7.0928 43.898 0.284 15.4417090225661              
7.0979 42.699 0.283 15.4528657011582              
7.1031 42.032 0.282 15.4642412581847              
7.1082 42.747 0.283 15.4753981723113              
7.1133 42.674 0.283 15.4865552031949              
7.1184 41.301 0.281 15.497712350924              
7.1235 42.394 0.282 15.5088696155868              
7.1286 42.356 0.282 15.5200269972717              
7.1337 40.767 0.28 15.5311844960669              
7.1388 42.027 0.281 15.5423421120609              
7.1439 41.519 0.281 15.553499845342              
7.149 40.378 0.279 15.5646576959985              
7.1541 41.344 0.28 15.5758156641188              
7.1592 40.609 0.279 15.5869737497914              
7.1643 39.742 0.278 15.5981319531045              
7.1694 40.741 0.279 15.6092902741467              
7.1745 40.822 0.28 15.6204487130062              
7.1796 39.593 0.278 15.6316072697716              
7.1847 40.259 0.279 15.6427659445313              
7.1898 39.135 0.277 15.6539247373736              
